2025-12-08 17:13:21.997 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               D  💓 Ping JSON enviado (timestamp: 1765224801996)
2025-12-08 17:13:28.533 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-transaction-security-level: maximum
2025-12-08 17:13:28.533 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-xss-protection: 1; mode=block
2025-12-08 17:13:28.533 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  via: 1.1 google
2025-12-08 17:13:28.533 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  alt-svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000
2025-12-08 17:13:28.533 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"error":"API endpoint not found","message":"Rota APK não encontrada","path":"/","method":"POST","timestamp":"2025-12-08T20:13:30.508Z","available_endpoints":["GET /api/apk/device/{serial}/status","POST /api/apk/device/{fingerprint}/sync","POST /api/apk/device/{fingerprint}/register-info","POST /api/apk/auth","GET /api/apk/device/{identifier}/commands","POST /api/apk/device/commands/{commandId}/status","POST /api/apk/device/{identifier}/command-response","GET /api/apk/device/commands/test"]}
2025-12-08 17:13:28.533 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- END HTTP (497-byte body)
2025-12-08 17:13:28.535 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               W  ⚠️ Endpoint status falhou (HTTP 404), tentando fallback...
2025-12-08 17:13:28.539 11569-11609 SecureTokenStorage      com.cdccreditsmart.app               D  ⚠️ Usando Serial Number para MDM (IMEI indisponível): XV8W57...
2025-12-08 17:13:28.539 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               D  📡 Fallback: POST /api/apk/device/XV8W5766/command-response
2025-12-08 17:13:28.544 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> POST https://cdccreditsmart.com/api/apk/device/XV8W5766/command-response
2025-12-08 17:13:28.544 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Type: application/json; charset=UTF-8
2025-12-08 17:13:28.544 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Length: 76
2025-12-08 17:13:28.544 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"commandId":"bd2b93e9-a66c-4441-980a-4629535dc386","status":"acknowledged"}
2025-12-08 17:13:28.544 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> END POST (76-byte body)
2025-12-08 17:13:28.554 11569-11793 SecureTokenStorage      com.cdccreditsmart.app               D  EncryptedSharedPreferences initialized successfully
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- 200 https://cdccreditsmart.com/api/apk/device/XV8W5766/command-response (483ms)
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-credentials: true
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-headers: Origin, X-Requested-With, Content-Type, Accept, Authorization, x-client-key, x-client-token, x-client-secret, cache-control
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-methods: GET, POST, PUT, PATCH, DELETE, OPTIONS
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-origin: *
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-max-age: 86400
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-length: 59
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-security-policy: default-src 'self'; script-src 'self' 'unsafe-inline' 'unsafe-eval' https://replit.com; style-src 'self' 'unsafe-inline' https://replit.com; img-src 'self' data: https:; font-src 'self' data: https://replit.com; connect-src 'self';
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-type: application/json; charset=utf-8
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  date: Mon, 08 Dec 2025 20:13:31 GMT
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  etag: W/"3b-9gCHwmPb8p6jYm5WExczQnIIdAU"
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  permissions-policy: geolocation=(), microphone=(), camera=()
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  referrer-policy: strict-origin-when-cross-origin
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  strict-transport-security: max-age=63072000; includeSubDomains
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  strict-transport-security: max-age=31536000; includeSubDomains
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-anti-fraud-protection: active
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-certificate-pinning-enabled: false
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-certificate-pinning-status: disabled-for-stability
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-content-type-options: nosniff
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-financial-data-protection: enabled
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-frame-options: DENY
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-transaction-security-level: maximum
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-xss-protection: 1; mode=block
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  via: 1.1 google
2025-12-08 17:13:29.028 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  alt-svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000
2025-12-08 17:13:29.029 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"success":true,"message":"Resposta do comando registrada"}
2025-12-08 17:13:29.029 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- END HTTP (59-byte body)
2025-12-08 17:13:29.030 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               I  ✅ ACK enviado via fallback para comando bd2b93e9-a66c-4441-980a-4629535dc386
2025-12-08 17:13:29.030 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               W  ⚠️ Comando com parâmetros desconhecidos: PROGRESSIVE_BLOCK
2025-12-08 17:13:29.030 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               D  📡 Enviando response para comando: bd2b93e9-a66c-4441-980a-4629535dc386
2025-12-08 17:13:29.030 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               D  📡 Status: failed
2025-12-08 17:13:29.030 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               D  📡 Enviando: POST /api/apk/device/commands/bd2b93e9-a66c-4441-980a-4629535dc386/status
2025-12-08 17:13:29.032 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> POST https://cdccreditsmart.com/api/apk/device/commands/bd2b93e9-a66c-4441-980a-4629535dc386/status
2025-12-08 17:13:29.032 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Type: application/json; charset=UTF-8
2025-12-08 17:13:29.032 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Length: 147
2025-12-08 17:13:29.032 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"status":"failed","result":{"success":false,"errorMessage":"Parâmetros desconhecidos para comando: PROGRESSIVE_BLOCK","timestamp":1765224809030}}
2025-12-08 17:13:29.032 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> END POST (147-byte body)
2025-12-08 17:13:29.040 11569-11793 SecureTokenStorage      com.cdccreditsmart.app               D  EncryptedSharedPreferences initialized successfully
2025-12-08 17:13:29.246 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- 404 https://cdccreditsmart.com/api/apk/device/commands/bd2b93e9-a66c-4441-980a-4629535dc386/status (213ms)
2025-12-08 17:13:29.246 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-credentials: true
2025-12-08 17:13:29.246 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-headers: Origin, X-Requested-With, Content-Type, Accept, Authorization, x-client-key, x-client-token, x-client-secret, cache-control
2025-12-08 17:13:29.246 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-methods: GET, POST, PUT, PATCH, DELETE, OPTIONS
2025-12-08 17:13:29.246 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-origin: *
2025-12-08 17:13:29.246 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-max-age: 86400
2025-12-08 17:13:29.246 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-length: 497
2025-12-08 17:13:29.246 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-security-policy: default-src 'self'; script-src 'self' 'unsafe-inline' 'unsafe-eval' https://replit.com; style-src 'self' 'unsafe-inline' https://replit.com; img-src 'self' data: https:; font-src 'self' data: https://replit.com; connect-src 'self';
2025-12-08 17:13:29.246 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-type: application/json; charset=utf-8
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  date: Mon, 08 Dec 2025 20:13:31 GMT
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  etag: W/"1f1-U1+Yap7De5fNgmuXAblCW5Dw/Hw"
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  permissions-policy: geolocation=(), microphone=(), camera=()
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  referrer-policy: strict-origin-when-cross-origin
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  strict-transport-security: max-age=63072000; includeSubDomains
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  strict-transport-security: max-age=31536000; includeSubDomains
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-anti-fraud-protection: active
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-certificate-pinning-enabled: false
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-certificate-pinning-status: disabled-for-stability
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-content-type-options: nosniff
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-financial-data-protection: enabled
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-frame-options: DENY
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-transaction-security-level: maximum
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-xss-protection: 1; mode=block
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  via: 1.1 google
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  alt-svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"error":"API endpoint not found","message":"Rota APK não encontrada","path":"/","method":"POST","timestamp":"2025-12-08T20:13:31.224Z","available_endpoints":["GET /api/apk/device/{serial}/status","POST /api/apk/device/{fingerprint}/sync","POST /api/apk/device/{fingerprint}/register-info","POST /api/apk/auth","GET /api/apk/device/{identifier}/commands","POST /api/apk/device/commands/{commandId}/status","POST /api/apk/device/{identifier}/command-response","GET /api/apk/device/commands/test"]}
2025-12-08 17:13:29.247 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- END HTTP (497-byte body)
2025-12-08 17:13:29.248 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               W  ⚠️ Endpoint status falhou (HTTP 404), tentando fallback...
2025-12-08 17:13:29.248 11569-11609 SecureTokenStorage      com.cdccreditsmart.app               D  ⚠️ Usando Serial Number para MDM (IMEI indisponível): XV8W57...
2025-12-08 17:13:29.249 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               D  📡 Fallback: Usando endpoint legado: POST /api/apk/device/XV8W5766/command-response
2025-12-08 17:13:29.250 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> POST https://cdccreditsmart.com/api/apk/device/XV8W5766/command-response
2025-12-08 17:13:29.250 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Type: application/json; charset=UTF-8
2025-12-08 17:13:29.250 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Length: 145
2025-12-08 17:13:29.250 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"commandId":"bd2b93e9-a66c-4441-980a-4629535dc386","status":"failed","errorMessage":"Parâmetros desconhecidos para comando: PROGRESSIVE_BLOCK"}
2025-12-08 17:13:29.250 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> END POST (145-byte body)
2025-12-08 17:13:29.264 11569-11793 SecureTokenStorage      com.cdccreditsmart.app               D  EncryptedSharedPreferences initialized successfully
2025-12-08 17:13:29.747 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- 200 https://cdccreditsmart.com/api/apk/device/XV8W5766/command-response (497ms)
2025-12-08 17:13:29.747 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-credentials: true
2025-12-08 17:13:29.747 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-headers: Origin, X-Requested-With, Content-Type, Accept, Authorization, x-client-key, x-client-token, x-client-secret, cache-control
2025-12-08 17:13:29.747 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-methods: GET, POST, PUT, PATCH, DELETE, OPTIONS
2025-12-08 17:13:29.747 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-origin: *
2025-12-08 17:13:29.747 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-max-age: 86400
2025-12-08 17:13:29.747 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-length: 59
2025-12-08 17:13:29.747 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-security-policy: default-src 'self'; script-src 'self' 'unsafe-inline' 'unsafe-eval' https://replit.com; style-src 'self' 'unsafe-inline' https://replit.com; img-src 'self' data: https:; font-src 'self' data: https://replit.com; connect-src 'self';
2025-12-08 17:13:29.747 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-type: application/json; charset=utf-8
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  date: Mon, 08 Dec 2025 20:13:31 GMT
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  etag: W/"3b-9gCHwmPb8p6jYm5WExczQnIIdAU"
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  permissions-policy: geolocation=(), microphone=(), camera=()
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  referrer-policy: strict-origin-when-cross-origin
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  strict-transport-security: max-age=63072000; includeSubDomains
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  strict-transport-security: max-age=31536000; includeSubDomains
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-anti-fraud-protection: active
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-certificate-pinning-enabled: false
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-certificate-pinning-status: disabled-for-stability
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-content-type-options: nosniff
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-financial-data-protection: enabled
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-frame-options: DENY
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-transaction-security-level: maximum
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-xss-protection: 1; mode=block
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  via: 1.1 google
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  alt-svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000
2025-12-08 17:13:29.748 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"success":true,"message":"Resposta do comando registrada"}
2025-12-08 17:13:29.749 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- END HTTP (59-byte body)
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               I  ✅ Response enviado via fallback para comando bd2b93e9-a66c-4441-980a-4629535dc386: failed
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               I  📋 [1] ID: b0eb9611-0609-4dd9-be13-156aa4c81308
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               I  📋 [1] Tipo: UNBLOCK_APPS_PROGRESSIVE
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               I  📋 [1] Status: pending
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               I  📋 [1] Prioridade: high
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               I  📋 [1] Parameters class: BlockParameters
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               I  📋 Processando comando (timeout: 60s)...
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               I  ⚙️ Processando comando b0eb9611-0609-4dd9-be13-156aa4c81308 (tipo: UNBLOCK_APPS_PROGRESSIVE)
2025-12-08 17:13:29.749 11569-11609 CdcForegroundService    com.cdccreditsmart.app               D  🔋 WakeLock já está held - ignorando acquire
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               D  🔋 WakeLock adquirido para comando MDM b0eb9611-0609-4dd9-be13-156aa4c81308
2025-12-08 17:13:29.749 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               D  📡 Enviando ACK: POST /api/apk/device/commands/b0eb9611-0609-4dd9-be13-156aa4c81308/status
2025-12-08 17:13:29.750 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> POST https://cdccreditsmart.com/api/apk/device/commands/b0eb9611-0609-4dd9-be13-156aa4c81308/status
2025-12-08 17:13:29.750 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Type: application/json; charset=UTF-8
2025-12-08 17:13:29.750 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Length: 25
2025-12-08 17:13:29.750 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"status":"acknowledged"}
2025-12-08 17:13:29.750 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> END POST (25-byte body)
2025-12-08 17:13:29.761 11569-11793 SecureTokenStorage      com.cdccreditsmart.app               D  EncryptedSharedPreferences initialized successfully
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- 404 https://cdccreditsmart.com/api/apk/device/commands/b0eb9611-0609-4dd9-be13-156aa4c81308/status (216ms)
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-credentials: true
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-headers: Origin, X-Requested-With, Content-Type, Accept, Authorization, x-client-key, x-client-token, x-client-secret, cache-control
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-methods: GET, POST, PUT, PATCH, DELETE, OPTIONS
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-origin: *
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-max-age: 86400
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-length: 497
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-security-policy: default-src 'self'; script-src 'self' 'unsafe-inline' 'unsafe-eval' https://replit.com; style-src 'self' 'unsafe-inline' https://replit.com; img-src 'self' data: https:; font-src 'self' data: https://replit.com; connect-src 'self';
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-type: application/json; charset=utf-8
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  date: Mon, 08 Dec 2025 20:13:31 GMT
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  etag: W/"1f1-YOyVznHxpXS4hAUmS4ngAZiByHo"
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  permissions-policy: geolocation=(), microphone=(), camera=()
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  referrer-policy: strict-origin-when-cross-origin
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  strict-transport-security: max-age=63072000; includeSubDomains
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  strict-transport-security: max-age=31536000; includeSubDomains
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-anti-fraud-protection: active
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-certificate-pinning-enabled: false
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-certificate-pinning-status: disabled-for-stability
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-content-type-options: nosniff
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-financial-data-protection: enabled
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-frame-options: DENY
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-transaction-security-level: maximum
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  x-xss-protection: 1; mode=block
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  via: 1.1 google
2025-12-08 17:13:29.967 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  alt-svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000
2025-12-08 17:13:29.968 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"error":"API endpoint not found","message":"Rota APK não encontrada","path":"/","method":"POST","timestamp":"2025-12-08T20:13:31.943Z","available_endpoints":["GET /api/apk/device/{serial}/status","POST /api/apk/device/{fingerprint}/sync","POST /api/apk/device/{fingerprint}/register-info","POST /api/apk/auth","GET /api/apk/device/{identifier}/commands","POST /api/apk/device/commands/{commandId}/status","POST /api/apk/device/{identifier}/command-response","GET /api/apk/device/commands/test"]}
2025-12-08 17:13:29.968 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- END HTTP (497-byte body)
2025-12-08 17:13:29.969 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               W  ⚠️ Endpoint status falhou (HTTP 404), tentando fallback...
2025-12-08 17:13:29.970 11569-11609 SecureTokenStorage      com.cdccreditsmart.app               D  ⚠️ Usando Serial Number para MDM (IMEI indisponível): XV8W57...
2025-12-08 17:13:29.970 11569-11609 MdmCommandReceiver      com.cdccreditsmart.app               D  📡 Fallback: POST /api/apk/device/XV8W5766/command-response
2025-12-08 17:13:29.972 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> POST https://cdccreditsmart.com/api/apk/device/XV8W5766/command-response
2025-12-08 17:13:29.972 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Type: application/json; charset=UTF-8
2025-12-08 17:13:29.972 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  Content-Length: 76
2025-12-08 17:13:29.972 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  {"commandId":"b0eb9611-0609-4dd9-be13-156aa4c81308","status":"acknowledged"}
2025-12-08 17:13:29.972 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  --> END POST (76-byte body)
2025-12-08 17:13:29.983 11569-11793 SecureTokenStorage      com.cdccreditsmart.app               D  EncryptedSharedPreferences initialized successfully
2025-12-08 17:13:30.494 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  <-- 200 https://cdccreditsmart.com/api/apk/device/XV8W5766/command-response (521ms)
2025-12-08 17:13:30.494 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-credentials: true
2025-12-08 17:13:30.494 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-headers: Origin, X-Requested-With, Content-Type, Accept, Authorization, x-client-key, x-client-token, x-client-secret, cache-control
2025-12-08 17:13:30.494 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-methods: GET, POST, PUT, PATCH, DELETE, OPTIONS
2025-12-08 17:13:30.494 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-allow-origin: *
2025-12-08 17:13:30.494 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  access-control-max-age: 86400
2025-12-08 17:13:30.494 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-length: 59
2025-12-08 17:13:30.494 11569-11793 okhttp.OkHttpClient     com.cdccreditsmart.app               I  content-security-policy: default-src 'self'; script-src 'self' 'unsafe-inline' 'unsafe-eval' https://replit.com; style-src 'self' 'unsafe-inline' https://replit.com; img-src 'self' data: https:; font-src 'self' data: https://replit.com; connect-src 'self';
